TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,Cluster_After_FS
1798,187,-0.6549899088002139,92,1,20,455,550,62,1,0.6929154597814113,2,-0.46666749974832533,-0.2067936485059295,-0.9753233592673508,38,1,2
1799,401,0.9826238045638249,12,1,19,313,74,50,0,-1.218414953583275,3,-1.1242816818326973,-0.2067936485059295,-0.16386045422835338,305,2,1
1800,192,0.98457660752746,980,0,6,171,305,92,1,0.5804842589952534,2,0.019395156574906088,-0.2067936485059295,0.3606890190517909,96,2,2
1801,255,-0.7481762958368287,2034,1,7,13,193,54,1,0.6366998593883324,2,0.2910184056967119,-0.2067936485059295,-0.8972087346262375,38,1,2
1802,5,-0.4264091829515765,1711,0,1,466,451,43,2,-1.387061754762512,3,2.406820556750778,-0.2067936485059295,-0.9291817330269032,61,0,1
1803,289,0.1305507780977787,177,1,12,176,241,11,0,1.9858742688222286,2,-0.8955463141511766,-0.2067936485059295,0.3813009624473763,228,1,0
1804,12,0.4289870345227608,1989,1,20,49,524,35,1,-0.9373369516178799,3,1.0487043111417491,-0.2067936485059295,-0.8166378042539425,245,0,1
1805,380,-0.5555682561604138,1713,1,38,601,69,30,0,0.6929154597814113,2,-0.39518769734785014,-0.2067936485059295,0.05167139970575744,154,1,2
1806,251,0.9842340105162959,2202,1,30,197,566,41,0,-1.0497681524040379,3,0.019395156574906088,-0.2067936485059295,-1.1706817126869118,279,2,1
1807,433,0.038871817910285676,572,1,20,625,447,91,2,-1.105983752797117,3,0.677009338659278,-0.2067936485059295,-0.8160275738113315,84,0,1
1808,86,-0.005700053242153925,310,1,4,397,124,20,1,-0.4876121484732478,0,-0.03778868534547408,-0.2067936485059295,-1.041923089296003,213,0,1
1809,240,-0.7542402629344319,1071,1,42,212,280,10,1,0.7491310601744904,2,2.120901347148877,-0.2067936485059295,-0.8111636782246383,275,1,2
1810,185,-0.7026451530531297,1643,0,39,500,45,79,2,-0.2627497469009318,1,-0.7096988279099411,-0.2067936485059295,0.30284532667656877,122,1,2
1811,222,-0.6846930696681348,1512,0,20,206,349,45,2,-0.20653414650785276,1,0.24813052425642676,-0.2067936485059295,-0.2565718936164587,52,0,2
1812,273,-0.02026042621662498,1334,1,8,20,513,57,0,-1.330846154369433,3,-0.42377961830804023,-0.2067936485059295,-0.9392633552972656,335,0,1
1813,306,-0.8244041308208241,1079,1,0,363,511,10,0,-1.274630553976354,3,0.21953860329623667,-0.2067936485059295,-0.9016162393777006,55,0,1
1814,203,0.47691635638460794,1110,1,39,594,261,81,2,-0.9935525520109589,3,-0.39518769734785014,-0.2067936485059295,-0.9891817438989144,217,0,1
1815,324,-0.13054240411032458,973,1,2,416,184,44,2,1.5361494656775965,2,2.4640043986711584,-0.2067936485059295,0.5656956798475912,68,1,0
1816,333,1.468597664899994,261,1,29,369,505,34,2,0.6929154597814113,2,0.39109012905737717,-0.2067936485059295,-0.7599479089340772,26,2,2
1817,403,0.9287332947077237,699,1,15,274,258,74,0,1.5361494656775965,2,-0.2665240530269948,-0.2067936485059295,-0.5574796016600618,136,2,2
1818,112,-0.7537948868199187,2167,1,1,424,97,90,2,0.2431906566367793,0,1.5061750465047905,-0.2067936485059295,1.9711025410628051,91,1,0
1819,367,-0.9710356515990267,54,0,28,640,65,75,1,1.6485806664637546,2,2.435412477710968,-0.2067936485059295,0.07319099678489044,237,1,0
1820,230,-0.8094326414329563,1629,1,33,196,202,17,0,-0.9935525520109589,1,0.13376284041566644,-0.2067936485059295,0.6212804939877702,4,0,2
1821,256,-0.9248535744941163,975,1,27,43,321,64,2,0.5242686586021743,1,-1.3816089704744081,-0.2067936485059295,0.611309123436031,119,1,0
1822,450,-1.0063574034500378,644,1,38,57,514,24,0,-0.8811213512248008,0,-1.2529453261535526,-0.2067936485059295,1.382532715171095,148,1,2
1823,327,0.4577994431616554,671,0,2,291,36,50,1,1.5923650660706756,2,0.13376284041566644,-0.2067936485059295,0.3568250809130736,67,1,0
1824,240,-0.4078404249464863,2176,1,15,605,171,75,1,0.5804842589952534,1,-0.7525867093502262,-0.2067936485059295,0.6292288737024505,357,1,0
1825,382,-0.1673030634082245,868,1,10,321,535,90,0,-1.49949295554867,3,-0.9098422746312717,-0.2067936485059295,-1.1711919473847252,10,0,1
1826,7,-0.7586255046773314,2010,1,37,519,7,59,0,-1.218414953583275,3,-0.29511597398718487,-0.2067936485059295,-1.0363797354433775,340,0,1
1827,64,0.17012073288722362,179,1,16,621,395,61,0,1.3675026644983594,0,1.8635740585071665,-0.2067936485059295,0.5536295266420153,98,1,0
1828,346,0.09725034861263558,1216,1,42,226,116,85,0,-1.443277355155591,3,2.249564991469733,-0.2067936485059295,-1.1107099057429204,120,0,1
1829,475,-0.16456228731891226,1987,1,27,592,444,82,1,1.7610118672499127,2,1.8063902165867864,-0.2067936485059295,-0.1716216624207204,284,1,0
1830,336,-0.9598327293339631,336,1,0,552,156,41,0,0.6366998593883324,0,-1.2386493656734576,-0.2067936485059295,1.4216259234000403,133,1,0
1831,63,-0.34117104657396713,687,0,2,143,549,4,1,-1.0497681524040379,3,-1.1385776423127922,-0.2067936485059295,-1.246965646000192,226,0,1
1832,243,0.9866321895944442,1507,1,33,558,222,90,1,-1.218414953583275,3,-0.9241382351113667,-0.2067936485059295,-0.8679843372107774,173,2,1
1833,174,0.4696190400468142,2119,0,41,105,81,23,2,-0.9935525520109589,3,0.062283038015191215,-0.2067936485059295,-0.9784642512513777,226,0,1
1834,137,0.7300955476348222,953,0,26,163,162,39,2,-0.9935525520109589,3,2.4925963196313483,-0.2067936485059295,0.18311452424546298,94,2,1
1835,247,0.11780616928247707,1463,1,10,292,482,46,0,1.6485806664637546,2,-1.5388645357554536,-0.2067936485059295,0.6375849283766903,183,1,0
1836,281,-0.33592931230315753,1743,1,32,606,171,69,2,0.6366998593883324,1,2.120901347148877,-0.2067936485059295,1.151086153853429,265,1,0
1837,0,-0.289918533703829,1966,1,1,472,435,2,2,0.8053466605675694,1,0.8342649039403235,-0.2067936485059295,-0.2394521093084199,258,1,2
1838,447,-0.09261691497446704,296,1,30,198,470,37,2,-1.218414953583275,3,0.2767224452166169,-0.2067936485059295,-0.9860767478232764,102,0,1
1839,286,0.030067074723370262,1093,1,7,465,323,14,0,-1.0497681524040379,1,0.005099196094811046,-0.2067936485059295,1.1526091659665,80,1,2
1840,111,1.18341991280706,1691,0,11,514,396,64,0,-0.3751809476870898,0,-0.4952594207085154,-0.2067936485059295,1.7627678167606642,38,2,0
1841,384,-0.682157851785521,286,1,24,423,306,89,1,0.1307594558506213,1,-1.5388645357554536,-0.2067936485059295,1.1344689122628344,305,1,0
1842,339,2.0261743005694446,1485,1,41,289,289,29,2,-0.4876121484732478,1,0.7056012596194681,-0.2067936485059295,-0.07369506034240222,299,2,2
1843,10,0.8231448958669715,1611,1,18,156,121,0,2,-0.9935525520109589,3,0.20524264281614163,-0.2067936485059295,-1.2361635415685959,184,0,1
1844,104,-0.19327191685445755,909,1,23,591,65,24,0,-1.105983752797117,3,0.6055295362588028,-0.2067936485059295,-0.940670987704801,33,0,1
1845,85,-0.5723212500063347,588,1,1,524,218,73,0,1.0864246625329645,0,-0.36659577638766006,-0.2067936485059295,1.5615533022868036,207,1,0
1846,435,1.7222222322647218,2100,0,36,383,50,32,1,-1.387061754762512,3,-0.5095553811886104,-0.2067936485059295,-1.1335166275371404,318,2,1
1847,67,-0.9893645916963021,848,1,9,445,402,45,2,0.6929154597814113,0,0.648417417699088,-0.2067936485059295,2.1561510767943886,197,1,0
1848,19,-0.9218387207958729,925,1,11,675,417,20,0,-1.387061754762512,3,0.6198254967388979,-0.2067936485059295,-1.1414368033238007,125,0,1
1849,169,0.4581077804717029,712,0,1,350,362,20,2,-1.218414953583275,3,-0.29511597398718487,-0.2067936485059295,-1.223428186070913,186,0,1
1850,232,2.013566730558609,1438,0,33,396,420,24,0,0.1307594558506213,1,-0.8669543931909865,-0.2067936485059295,0.6794216096039287,220,2,2
1851,183,-0.336991363037766,1506,1,40,179,368,51,0,-0.8811213512248008,1,-0.9384341955914618,-0.2067936485059295,1.2101272311727658,83,1,2
1852,163,-0.8747658914619358,1852,1,33,208,476,79,0,-0.03788734532861574,0,0.7341931805796582,-0.2067936485059295,-1.2423914816740664,192,0,1
1853,432,-0.45063079164087305,1183,1,16,190,551,19,0,-0.8249057508317219,1,0.7484891410597533,-0.2067936485059295,0.07265768614596997,41,0,2
1854,429,0.20599063995609712,1328,1,24,321,384,81,0,0.4680530582090954,2,-1.353017049514218,-0.2067936485059295,0.6525868540897855,295,1,0
1855,466,0.9961906462059203,35,1,9,463,447,99,2,-0.9373369516178799,3,2.349636714830398,-0.2067936485059295,-0.817458282159974,76,2,1
1856,440,-0.7700682448502099,1944,1,15,436,370,62,2,1.3112870641052805,0,0.10517091945547634,-0.2067936485059295,0.46083091147639405,26,1,0
1857,421,-0.4633068810539419,2015,1,40,303,77,68,2,-0.4876121484732478,1,0.39109012905737717,-0.2067936485059295,0.6186241967669932,159,1,2
1858,226,0.9840284523095977,1792,0,26,571,304,56,2,-0.09410294572169475,0,-0.15215636918623443,-0.2067936485059295,1.783718207292488,204,2,0
1859,169,-0.8888466286207773,1714,0,28,657,32,64,2,1.5361494656775965,2,0.13376284041566644,-0.2067936485059295,-0.9458143585782359,359,1,2
1860,101,0.6164903787328316,1423,0,37,369,379,62,0,-1.218414953583275,3,-0.9670261165516518,-0.2067936485059295,-0.9014162478881054,25,0,1
1861,461,1.1716003159219013,2181,1,30,162,255,12,1,0.8615622609606484,0,-1.0956897608725071,-0.2067936485059295,1.6953553008063496,338,2,0
1862,92,-0.8200531487790411,1258,1,31,484,302,67,2,-0.9373369516178799,3,-1.2243534051933627,-0.2067936485059295,1.0449445167409703,216,1,2
1863,227,1.6397248719764248,331,0,33,631,336,35,2,1.8734430680360705,2,-0.29511597398718487,-0.2067936485059295,-0.05600606948705401,15,2,0
1864,30,-0.1673030634082245,500,1,32,373,142,69,1,-1.330846154369433,3,-0.03778868534547408,-0.2067936485059295,0.27292865102789465,164,0,1
1865,236,-0.3733751656233854,2278,1,4,434,24,82,2,1.2550714637122016,2,-1.338721089034123,-0.2067936485059295,0.5264563239916338,0,1,0
1866,258,1.294250045918622,2264,0,17,488,6,0,2,0.6366998593883324,2,-1.2672412866336478,-0.2067936485059295,-0.10496808852948489,287,2,2
1867,11,-0.6946969023941244,503,0,8,121,224,10,1,1.2550714637122016,2,-0.9098422746312717,-0.2067936485059295,-0.9862613553521334,353,1,2
1868,8,0.4371065836873482,302,0,14,261,376,56,2,0.8053466605675694,1,0.21953860329623667,-0.2067936485059295,0.1733892970655333,302,2,2
1869,39,-0.847289611166581,190,1,28,524,284,56,1,0.8615622609606484,1,-0.7811786303104162,-0.2067936485059295,0.15763355727627185,23,1,0
1870,312,1.942957486557703,1451,0,11,597,183,17,1,-0.6000433492594058,1,-0.8812503536710816,-0.2067936485059295,0.5807642693905514,286,2,2
1871,469,-0.77739982088912,2017,1,12,136,84,15,2,-1.105983752797117,3,-0.20934021110661458,-0.2067936485059295,-0.932240577220327,271,0,1
1872,178,-0.1227311922557849,82,1,6,25,545,3,2,-0.9373369516178799,3,-1.052801879432222,-0.2067936485059295,-1.0998488294618283,324,0,1
1873,118,-0.39184114452512636,1712,1,25,281,494,98,0,-0.9935525520109589,3,-0.8097705512706064,-0.2067936485059295,-1.0486433161450923,64,0,1
1874,493,-0.4821497166679633,168,1,5,164,28,98,0,0.35562185742293734,0,-0.2522280925468997,-0.2067936485059295,2.3945255484311083,244,1,0
1875,287,-0.6061355750082239,2244,1,7,117,339,39,0,-0.15031854611477377,0,1.6205427303455509,-0.2067936485059295,0.06672460528797947,344,1,2
1876,430,0.03777550747456082,1718,0,34,463,487,46,1,0.8053466605675694,1,-0.2665240530269948,-0.2067936485059295,1.0342577920149099,24,1,0
1877,470,0.7167685239005417,2205,1,25,625,106,90,0,0.8053466605675694,1,-1.1242816818326973,-0.2067936485059295,-0.6043519660355687,97,2,2
1878,385,0.10550693658168847,1935,1,27,379,31,12,0,-0.20653414650785276,1,-0.16645232966632947,-0.2067936485059295,-0.6641955733067426,333,0,2
1879,262,1.708552611519277,506,1,2,219,573,61,1,1.2550714637122016,2,-0.7954745907905113,-0.2067936485059295,-0.9270151585562888,129,2,2
1880,32,-0.7712673343892839,1797,1,4,65,559,82,2,-0.8811213512248008,0,-0.681106906949751,-0.2067936485059295,-0.9765592041133109,286,0,1
1881,419,-0.06164614516523913,911,1,13,435,236,96,0,-1.105983752797117,3,0.1623547613758565,-0.2067936485059295,-0.8213504242267109,30,0,1
1882,46,0.02263271958111087,960,1,16,627,29,82,2,-1.105983752797117,3,-0.2522280925468997,-0.2067936485059295,-1.2026829150155973,236,0,1
1883,108,0.1842699894482978,1083,1,27,247,440,25,1,1.0864246625329645,2,-1.4102008914345983,-0.2067936485059295,0.6390310206860709,9,1,0
1884,421,-0.7246741408709766,2007,1,9,342,269,77,1,-0.7686901504386429,0,-1.3816089704744081,-0.2067936485059295,-1.0952721011422464,355,0,1
1885,477,1.0514515441066776,1341,1,32,481,388,72,0,-0.9373369516178799,3,-0.5667392231089906,-0.2067936485059295,-1.12940911002007,9,2,1
1886,305,-0.13324892049852044,330,1,5,276,183,34,0,-0.9935525520109589,3,0.04798707753509617,-0.2067936485059295,-0.9630187546703345,13,0,1
1887,357,-0.9802857709004555,185,0,2,226,230,26,1,1.7047962668568335,2,-0.7954745907905113,-0.2067936485059295,0.5497271286014528,107,1,0
1888,78,-0.8011075340616705,1090,1,35,206,93,1,0,1.3675026644983594,2,-0.2808200135070898,-0.2067936485059295,-0.034368528708928966,239,1,0
1889,156,0.5112788366043595,1084,0,24,362,524,50,1,0.5804842589952534,2,0.333906287136997,-0.2067936485059295,-0.8950395961621668,190,2,2
1890,31,-0.8018612474862313,860,1,9,190,455,44,0,-1.0497681524040379,1,0.23383456377633172,-0.2067936485059295,-0.1826904221717769,68,0,1
1891,485,-0.7416669526247122,1787,1,5,385,456,43,2,0.1869750562437003,1,-0.1378604087061394,-0.2067936485059295,-0.7853340081453837,83,0,2
1892,56,-0.4338435380938358,2257,1,42,619,583,82,1,1.0864246625329645,0,-0.7239947883900362,-0.2067936485059295,2.118009110137748,30,1,0
1893,421,-0.8533535782641843,62,1,2,426,542,8,1,-1.274630553976354,3,-0.7239947883900362,-0.2067936485059295,-0.4489739625808499,269,0,1
1894,231,0.0939956770065772,72,1,17,280,36,97,1,0.8615622609606484,0,-0.19504425062651956,-0.2067936485059295,2.1556664820311386,225,1,0
1895,142,-0.5884575692321603,894,1,20,585,45,0,0,0.6929154597814113,2,0.2624264847365218,-0.2067936485059295,0.25526017212019697,306,1,2
1896,251,0.7168370433027744,686,1,16,393,58,63,1,-0.4313965480801688,1,-1.0670978399123172,-0.2067936485059295,1.2464820943903314,68,2,2
1897,52,1.5120389659155928,1738,1,30,161,431,84,1,-0.20653414650785276,0,0.7627851015398482,-0.2067936485059295,2.2414115511983455,148,2,0
1898,485,-0.4016394190444174,902,0,28,434,239,20,2,-0.6562589496524849,1,-0.9241382351113667,-0.2067936485059295,1.228390556562336,17,1,2
1899,491,-0.2483615162496328,2155,1,4,46,348,81,0,-0.9373369516178799,3,-1.2100574447132675,-0.2067936485059295,-0.914472102567832,45,0,1
1900,4,0.21212312645593304,2083,1,5,142,391,9,2,1.9296586684291497,2,0.5340497338583277,-0.2067936485059295,0.5229051930545913,347,1,0
1901,201,1.4487270382524808,2127,1,40,271,260,67,1,0.5242686586021743,2,-1.0813938003924122,-0.2067936485059295,-0.5160711073400337,132,2,2
1902,18,-0.02101413964118593,224,1,24,640,143,45,0,0.6929154597814113,2,0.21953860329623667,-0.2067936485059295,0.5200360843769372,220,1,0
1903,443,-0.6829800846123146,617,1,23,4,272,30,2,-0.9373369516178799,3,0.40538608953747224,-0.2067936485059295,-1.1624230897640133,155,0,1
1904,210,-0.6753059115622405,294,0,25,137,100,99,1,-1.49949295554867,3,-0.22363617158670962,-0.2067936485059295,0.26550332597830945,348,0,1
1905,74,-0.8622953602555653,1130,1,8,544,359,1,1,0.6366998593883324,1,2.0637175052284973,-0.2067936485059295,0.14972363746343664,82,1,2
1906,436,-0.1349276458532242,2053,1,35,510,504,13,2,-0.31896534729401077,0,1.5061750465047905,-0.2067936485059295,1.140491732891797,228,1,2
1907,79,-0.034546721582164874,849,1,12,673,257,15,2,-1.274630553976354,3,1.9350538609076418,-0.2067936485059295,-1.2631905965919656,116,0,1
1908,70,0.697891428585404,861,0,35,411,286,19,2,-1.0497681524040379,1,0.37679416857728215,-0.2067936485059295,0.8732390029562243,104,2,2
1909,256,-0.9301295684660421,290,1,23,340,524,0,0,-0.9935525520109589,3,-1.2529453261535526,-0.2067936485059295,-0.9431862652854788,46,0,1
1910,80,0.4768135772812586,1673,1,17,272,442,74,0,-1.387061754762512,3,0.8056729829801335,-0.2067936485059295,-1.0995975581031059,168,0,1
1911,329,-0.017862247138476846,796,1,3,662,381,0,0,1.3112870641052805,0,1.4918790860246955,-0.2067936485059295,0.17680966433630224,199,1,0
1912,475,-0.9329046042564708,1268,1,24,109,425,4,2,0.2994062570298583,1,0.07657899849528625,-0.2067936485059295,0.0667630651898246,21,1,2
1913,234,-0.596953975109028,1365,0,3,166,216,69,2,-0.7686901504386429,0,-1.5674564567156437,-0.2067936485059295,0.44558540638494587,215,0,2
1914,388,-0.5415560384038052,1639,1,32,484,346,24,1,-1.218414953583275,3,-1.2672412866336478,-0.2067936485059295,-0.9087005532975915,97,0,1
1915,368,-0.844137718663872,466,1,40,103,327,65,2,-1.49949295554867,3,-0.5238513416687055,-0.2067936485059295,-1.1239785718795239,21,0,1
1916,276,-0.4666643317633494,1933,0,7,665,512,18,2,-1.162199353190196,3,-0.2665240530269948,-0.2067936485059295,-0.31125931004691576,271,0,1
1917,138,-1.0109482033996358,640,1,3,519,438,98,2,1.0302090621398854,2,-1.2529453261535526,-0.2067936485059295,-0.05711115066674008,298,1,0
1918,56,-0.9420519444545503,773,1,41,31,286,74,0,1.0864246625329645,0,-0.2522280925468997,-0.2067936485059295,0.6583558393665695,293,1,0
1919,64,-0.58503159912052,305,1,2,570,323,6,1,0.6929154597814113,2,-1.1528736027928874,-0.2067936485059295,0.2529833459309595,248,1,0
1920,187,-0.8598971811774172,1489,1,11,28,134,59,2,0.5804842589952534,0,-0.7382907488701311,-0.2067936485059295,-0.9105773965076386,0,1,2
1921,446,-0.18429587516196008,20,1,37,530,494,15,1,0.6929154597814113,0,-1.0242099584720321,-0.2067936485059295,2.209779563927374,226,1,0
1922,97,-0.2264010478340188,1472,0,28,364,316,7,1,0.8615622609606484,2,-0.33800385542746997,-0.2067936485059295,0.17342775696737844,345,1,0
1923,124,-0.41983132033722714,14,1,37,289,367,67,2,-0.31896534729401077,1,-1.2243534051933627,-0.2067936485059295,-0.9402043408957456,106,0,1
1924,20,1.5935770545726304,731,1,20,191,529,52,0,1.0864246625329645,0,1.7777982956265963,-0.2067936485059295,-1.2582036293193677,16,2,2
1925,347,-0.902961625480735,850,1,20,131,116,15,1,0.6929154597814113,1,-1.1671695632729824,-0.2067936485059295,-0.5223118674127859,216,1,2
1926,476,-0.9649031650991908,470,1,33,644,265,47,1,-1.105983752797117,3,-0.9670261165516518,-0.2067936485059295,-0.8028640314064382,315,0,1
1927,424,-0.6717771623472512,513,0,40,54,378,41,2,0.07454385545754227,1,1.1344800740223193,-0.2067936485059295,-0.5286526232303358,330,1,2
1928,41,0.04051628356387306,1802,1,14,378,340,88,1,-0.9935525520109589,1,-1.1099857213526023,-0.2067936485059295,0.8846180059154987,238,0,2
1929,183,-0.1370174876213246,2182,0,13,554,421,3,2,0.8053466605675694,2,2.4783003591512536,-0.2067936485059295,0.7272605995124789,214,1,0
1930,243,1.538898571590852,2044,0,23,237,41,0,1,-1.330846154369433,3,-0.7954745907905113,-0.2067936485059295,-0.8754737620967714,81,2,1
1931,67,-0.7385835795242359,2236,0,34,430,331,96,1,-1.218414953583275,3,0.5197537733782326,-0.2067936485059295,-1.2375993779041512,51,0,1
1932,1,0.6146060951714295,66,1,36,571,45,21,2,-1.218414953583275,3,0.9629285482611789,-0.2067936485059295,-1.015296017251824,227,0,1
1933,88,0.0771399040573073,1492,1,12,590,552,24,1,-1.218414953583275,3,0.14805880089576146,-0.2067936485059295,-0.26609712930679336,75,0,1
1934,207,0.12263678713988972,1557,1,30,238,4,14,0,1.3112870641052805,0,-1.2100574447132675,-0.2067936485059295,1.413859587220761,134,1,0
1935,13,-0.9842598962299581,2131,1,14,474,145,21,0,0.1307594558506213,1,1.1058881530621294,-0.2067936485059295,0.6889494092877196,229,1,2
1936,20,0.4075404616238929,748,1,28,413,251,37,2,-0.6562589496524849,1,-0.666810946469656,-0.2067936485059295,-1.0746575937532044,57,0,1
1937,237,-0.7286482662004792,1790,1,33,642,115,33,2,-1.49949295554867,3,-0.7382907488701311,-0.2067936485059295,-0.8826401238072655,36,0,1
1938,407,-0.6805476458330502,2266,1,23,415,38,83,1,1.7047962668568335,2,-0.666810946469656,-0.2067936485059295,0.14269060341267265,89,1,0
1939,80,-0.9574002905546987,299,0,25,557,588,96,0,0.7491310601744904,2,-1.0242099584720321,-0.2067936485059295,0.2324380663652392,284,1,0
1940,96,-0.2825184382626861,31,1,5,583,179,15,2,0.07454385545754227,1,-0.08067656678575921,-0.2067936485059295,-0.296811206920392,113,1,2
1941,366,-0.2707331010786436,1772,0,22,93,35,3,1,0.9739934617468065,0,-0.2522280925468997,-0.2067936485059295,2.24491909424663,116,1,0
1942,269,0.15172327338771546,1002,1,2,309,381,52,0,-0.09410294572169475,1,-0.43807557878813524,-0.2067936485059295,-0.24480572764527536,276,2,2
1943,78,1.3509498512662679,1155,1,4,182,189,9,2,-1.443277355155591,3,-0.8383624722307964,-0.2067936485059295,-1.0332003835575054,349,2,1
1944,62,-0.846775715649835,1152,1,38,42,181,56,1,-0.7124745500455638,0,-0.9813220770317469,-0.2067936485059295,1.199937921177237,167,1,2
1945,236,0.489352627889862,1633,1,7,590,36,14,1,1.8734430680360705,2,-1.3816089704744081,-0.2067936485059295,0.0022914497299417187,89,1,0
1946,53,0.00492045410393073,124,1,8,366,275,17,1,-0.31896534729401077,1,-0.9670261165516518,-0.2067936485059295,-0.9571446456618401,219,0,1
1947,212,-1.012763967558805,2239,1,39,665,435,73,0,1.1988558633191224,0,0.7198972200995631,-0.2067936485059295,1.667825703065536,263,1,0
1948,35,-0.42531287251585165,2224,1,30,52,101,65,0,-0.7686901504386429,1,0.5912335757787078,-0.2067936485059295,1.0161918941214785,48,1,2
1949,320,0.48363125780342275,254,1,35,73,236,71,1,-1.274630553976354,3,-0.666810946469656,-0.2067936485059295,-0.8435828114867088,289,0,1
1950,388,0.7606552010306533,2024,0,42,45,456,25,2,1.4799338652845175,2,-1.1385776423127922,-0.2067936485059295,-0.24485444352094612,14,2,0
1951,162,1.511148213686566,419,1,6,354,287,95,2,0.2994062570298583,0,0.062283038015191215,-0.2067936485059295,2.3686240865350756,316,2,0
1952,94,-0.5017462657065456,917,1,22,140,120,3,2,1.0864246625329645,2,-1.1671695632729824,-0.2067936485059295,-0.7583684889649666,316,1,2
1953,396,-0.7599616330208712,1332,1,5,168,351,89,1,0.35562185742293734,1,0.40538608953747224,-0.2067936485059295,0.832630474594577,204,1,0
1954,75,0.5033648456464705,584,1,21,520,341,25,2,-0.9935525520109589,1,-1.4673847333549783,-0.2067936485059295,0.07955995653046014,35,2,2
1955,114,-1.0014240064892757,431,1,16,461,366,61,2,0.41183745781601633,0,2.2352690309896377,-0.2067936485059295,1.5767500915025807,171,1,0
1956,143,-0.6850699263804153,788,0,25,230,13,22,2,0.1869750562437003,0,0.10517091945547634,-0.2067936485059295,1.8853061920264715,286,1,0
1957,451,-0.13924436819389088,736,1,36,647,445,46,1,-1.0497681524040379,1,-0.695402867429846,-0.2067936485059295,-0.6622956541555884,107,0,1
1958,20,1.4980610078601004,2137,0,4,193,92,74,1,0.1869750562437003,1,2.435412477710968,-0.2067936485059295,0.2891484736327551,146,2,2
1959,279,-0.7308066273708126,984,1,22,396,502,86,1,-0.31896534729401077,0,0.319610326656902,-0.2067936485059295,2.1721529599554597,77,1,0
1960,63,-0.3258227004738187,2256,0,41,167,577,49,0,0.1869750562437003,1,-0.7239947883900362,-0.2067936485059295,0.5981276330769434,125,1,2
1961,433,-0.4885562807767306,1468,1,23,560,544,24,1,-1.105983752797117,3,-0.9527301560715568,-0.2067936485059295,-0.9473937785473466,103,0,1
1962,155,0.6301599994782761,1569,1,1,140,359,86,1,0.7491310601744904,2,2.249564991469733,-0.2067936485059295,0.263639302735544,330,2,2
1963,12,-0.427128636675021,1466,1,24,499,341,51,2,-1.387061754762512,3,1.320327560263555,-0.2067936485059295,-1.2045469382583627,111,0,1
1964,349,-0.07538428531291669,1740,0,30,237,88,62,1,0.4680530582090954,2,1.692022532746026,-0.2067936485059295,0.30740154304850015,229,1,2
1965,153,-0.30968638124799325,2272,1,8,581,339,27,2,0.8615622609606484,1,0.19094668233604659,-0.2067936485059295,0.7637205864617544,0,1,0
1966,103,-0.5508061577052339,1458,1,6,521,449,90,1,-0.7686901504386429,1,-1.5102726147952634,-0.2067936485059295,0.28584092207406564,100,0,2
1967,292,-0.40499686975382493,1357,1,6,479,40,73,2,-0.8249057508317219,1,-1.3101291680739329,-0.2067936485059295,0.9300135100601491,131,1,2
1968,202,-0.9294443744437142,2162,1,41,205,426,28,0,-0.7124745500455638,0,-1.2386493656734576,-0.2067936485059295,0.6049555476511993,185,1,2
1969,146,0.07505006228920671,970,0,41,493,463,80,1,-0.8811213512248008,1,-0.7239947883900362,-0.2067936485059295,-0.7045861622246004,261,0,1
1970,62,-0.3945819206144386,509,1,18,495,385,79,1,0.35562185742293734,2,0.24813052425642676,-0.2067936485059295,-0.5289551744581849,257,1,2
1971,338,1.4355713130237822,603,1,1,299,469,83,0,-0.03788734532861574,0,1.7349104141863112,-0.2067936485059295,0.4802608538886029,222,2,2
1972,442,-0.25569309228854287,516,0,14,315,311,72,0,1.1426402629260435,0,0.4339780104976623,-0.2067936485059295,0.5784643672602067,357,1,0
1973,440,-0.7462577525743102,137,1,37,373,456,65,0,1.3112870641052805,2,0.677009338659278,-0.2067936485059295,-0.026663728372601687,141,1,0
1974,454,0.4573198073460256,1197,1,0,326,124,12,1,0.8053466605675694,2,-1.353017049514218,-0.2067936485059295,0.4220120505472779,29,2,0
1975,19,1.0094491505379681,1776,1,40,196,168,33,0,0.41183745781601633,0,0.2910184056967119,-0.2067936485059295,1.205781262264255,57,2,0
1976,199,-0.33370243173059133,1207,0,35,381,227,29,1,0.41183745781601633,2,-0.16645232966632947,-0.2067936485059295,-0.18572106243718073,353,1,2
1977,452,-0.00032128016687875725,531,0,18,308,332,70,1,1.5923650660706756,2,-0.5667392231089906,-0.2067936485059295,0.42404273336470594,86,1,0
1978,137,0.1653586344320437,1998,1,29,431,582,68,0,0.35562185742293734,2,0.3624982080971871,-0.2067936485059295,-0.9255152223843248,183,0,2
1979,207,0.15857521361099597,2148,1,26,585,334,67,2,1.0302090621398854,2,-0.32370789494737495,-0.2067936485059295,0.35174837386950375,337,1,0
1980,393,-0.9629503621355558,30,0,4,260,194,92,2,-1.105983752797117,3,0.21953860329623667,-0.2067936485059295,-1.0970745885420592,65,0,1
1981,262,-0.4641976332829684,2124,1,25,401,549,77,1,-0.20653414650785276,1,0.44827397097775734,-0.2067936485059295,0.8877435139387876,106,1,2
